id,person_id,task_id,date,hours,allocated_task_id
735,2,245,2025-01-08,6.0,252
736,26,245,2025-01-05,2.0,253
737,26,245,2025-01-06,3.0,253
738,26,245,2025-01-07,7.0,253
739,11,246,2025-01-12,7.0,254
740,11,246,2025-01-13,6.0,254
741,11,246,2025-01-14,8.0,254
742,11,246,2025-01-15,3.0,254
743,2,247,2025-01-12,7.0,255
744,2,247,2025-01-13,4.0,255
745,26,248,2025-01-12,5.0,256
746,26,248,2025-01-13,2.0,256
747,26,248,2025-01-14,5.0,256
748,5,249,2025-01-12,5.0,257
749,5,249,2025-01-13,7.0,257
750,5,249,2025-01-14,8.0,257
751,18,250,2025-01-12,5.0,258
752,18,250,2025-01-13,5.0,258
753,18,250,2025-01-14,8.0,258
754,15,250,2025-01-12,7.0,259
755,15,250,2025-01-13,6.0,259
756,15,250,2025-01-14,2.0,259
757,15,250,2025-01-15,2.0,259
758,18,251,2025-01-19,2.0,260
759,18,251,2025-01-20,3.0,260
760,18,251,2025-01-21,4.0,260
761,25,251,2025-01-19,6.0,261
762,25,251,2025-01-20,8.0,261
763,4,252,2025-01-19,6.0,262
764,4,252,2025-01-20,2.0,262
765,4,252,2025-01-21,5.0,262
766,24,252,2025-01-19,5.0,263
767,24,252,2025-01-20,7.0,263
768,24,252,2025-01-21,7.0,263
769,24,252,2025-01-22,5.0,263
770,3,253,2025-01-19,7.0,264
771,3,253,2025-01-20,8.0,264
772,3,253,2025-01-21,3.0,264
773,3,253,2025-01-22,5.0,264
774,10,253,2025-01-19,6.0,265
775,10,253,2025-01-20,6.0,265
776,10,253,2025-01-21,8.0,265
777,20,254,2025-01-19,4.0,266
778,20,254,2025-01-20,8.0,266
779,20,254,2025-01-21,2.0,266
780,20,254,2025-01-22,8.0,266
781,10,255,2025-01-19,8.0,267
782,10,255,2025-01-20,8.0,267
783,13,255,2025-01-19,5.0,268
784,13,255,2025-01-20,5.0,268
785,13,255,2025-01-21,3.0,268
786,13,255,2025-01-22,8.0,268
787,16,256,2025-01-26,7.0,269
788,16,256,2025-01-27,7.0,269
789,16,257,2025-01-26,7.0,270
790,16,257,2025-01-27,2.0,270
791,16,257,2025-01-28,3.0,270
792,9,258,2025-01-26,5.0,271
793,9,258,2025-01-27,5.0,271
794,9,258,2025-01-28,3.0,271
795,19,258,2025-01-26,4.0,272
796,19,258,2025-01-27,2.0,272
797,2,259,2025-01-26,7.0,273
798,2,259,2025-01-27,3.0,273
799,2,259,2025-01-28,7.0,273
800,18,259,2025-01-26,6.0,274
801,18,259,2025-01-27,7.0,274
802,18,259,2025-01-28,6.0,274
803,18,259,2025-01-29,6.0,274
804,26,260,2025-01-26,4.0,275
805,26,260,2025-01-27,2.0,275
806,26,260,2025-01-28,4.0,275
807,26,260,2025-01-29,3.0,275
808,14,260,2025-01-26,3.0,276
809,14,260,2025-01-27,8.0,276
810,16,261,2025-02-02,4.0,277
811,16,261,2025-02-03,3.0,277
812,5,262,2025-02-02,3.0,278
813,5,262,2025-02-03,2.0,278
814,5,262,2025-02-04,7.0,278
815,5,262,2025-02-05,5.0,278
816,7,263,2025-02-02,5.0,279
817,7,263,2025-02-03,7.0,279
818,7,263,2025-02-04,5.0,279
819,8,264,2025-02-02,4.0,280
820,8,264,2025-02-03,6.0,280
821,8,264,2025-02-04,2.0,280
822,8,264,2025-02-05,5.0,280
823,24,264,2025-02-02,8.0,281
824,24,264,2025-02-03,3.0,281
825,24,264,2025-02-04,3.0,281
826,6,265,2025-02-09,4.0,282
827,6,265,2025-02-10,5.0,282
828,6,265,2025-02-11,7.0,282
829,6,265,2025-02-12,3.0,282
830,10,265,2025-02-09,2.0,283
831,10,265,2025-02-10,3.0,283
832,10,265,2025-02-11,7.0,283
833,17,266,2025-02-09,6.0,284
834,17,266,2025-02-10,5.0,284
835,5,266,2025-02-09,6.0,285
836,5,266,2025-02-10,4.0,285
837,5,266,2025-02-11,4.0,285
838,19,267,2025-02-09,5.0,286
839,19,267,2025-02-10,4.0,286
840,19,267,2025-02-11,4.0,286
841,19,267,2025-02-12,8.0,286
842,26,267,2025-02-09,4.0,287
843,26,267,2025-02-10,5.0,287
844,26,267,2025-02-11,8.0,287
845,1,268,2025-02-09,7.0,288
846,1,268,2025-02-10,3.0,288
847,10,269,2025-02-16,2.0,289
848,10,269,2025-02-17,6.0,289
849,10,269,2025-02-18,3.0,289
850,14,270,2025-02-16,6.0,290
851,14,270,2025-02-17,3.0,290
852,14,270,2025-02-18,4.0,290
853,8,270,2025-02-16,3.0,291
854,8,270,2025-02-17,5.0,291
855,8,270,2025-02-18,8.0,291
856,8,270,2025-02-19,5.0,291
857,10,271,2025-02-16,7.0,292
858,10,271,2025-02-17,7.0,292
859,10,271,2025-02-18,4.0,292
860,10,271,2025-02-19,6.0,292
861,24,272,2025-02-16,2.0,293
862,24,272,2025-02-17,8.0,293
863,24,272,2025-02-18,7.0,293
864,3,273,2025-02-16,5.0,294
865,3,273,2025-02-17,6.0,294
866,3,273,2025-02-18,2.0,294
867,5,273,2025-02-16,6.0,295
868,5,273,2025-02-17,4.0,295
869,5,273,2025-02-18,5.0,295
870,5,273,2025-02-19,4.0,295
871,12,274,2025-02-23,6.0,296
872,12,274,2025-02-24,7.0,296
873,5,275,2025-02-23,7.0,297
874,5,275,2025-02-24,6.0,297
875,5,275,2025-02-25,6.0,297
876,3,275,2025-02-23,4.0,298
877,3,275,2025-02-24,3.0,298
878,19,276,2025-02-23,7.0,299
879,19,276,2025-02-24,4.0,299
880,19,276,2025-02-25,8.0,299
881,19,276,2025-02-26,8.0,299
882,20,276,2025-02-23,6.0,300
883,20,276,2025-02-24,8.0,300
884,20,276,2025-02-25,3.0,300
885,17,277,2025-02-23,7.0,301
886,17,277,2025-02-24,6.0,301
887,17,277,2025-02-25,8.0,301
888,17,277,2025-02-26,4.0,301
889,3,277,2025-02-23,6.0,302
890,3,277,2025-02-24,4.0,302
891,26,278,2025-02-23,7.0,303
892,26,278,2025-02-24,2.0,303
893,19,279,2025-03-02,7.0,304
894,19,279,2025-03-03,2.0,304
895,19,279,2025-03-04,3.0,304
896,19,279,2025-03-05,3.0,304
897,16,279,2025-03-02,3.0,305
898,16,279,2025-03-03,2.0,305
899,16,279,2025-03-04,6.0,305
900,16,280,2025-03-02,5.0,306
901,16,280,2025-03-03,8.0,306
902,12,280,2025-03-02,3.0,307
903,12,280,2025-03-03,3.0,307
904,12,280,2025-03-04,3.0,307
905,9,281,2025-03-02,8.0,308
906,9,281,2025-03-03,4.0,308
907,2,281,2025-03-02,4.0,309
908,2,281,2025-03-03,7.0,309
909,8,282,2025-03-09,7.0,310
910,8,282,2025-03-10,3.0,310
911,8,282,2025-03-11,6.0,310
912,11,283,2025-03-09,2.0,311
913,11,283,2025-03-10,4.0,311
914,11,283,2025-03-11,8.0,311
915,3,283,2025-03-09,5.0,312
916,3,283,2025-03-10,8.0,312
917,3,283,2025-03-11,7.0,312
918,3,283,2025-03-12,7.0,312
919,14,284,2025-03-09,5.0,313
920,14,284,2025-03-10,3.0,313
921,25,284,2025-03-09,3.0,314
922,25,284,2025-03-10,3.0,314
923,16,285,2025-03-09,8.0,315
924,16,285,2025-03-10,3.0,315
925,6,285,2025-03-09,3.0,316
926,6,285,2025-03-10,2.0,316
927,6,285,2025-03-11,7.0,316
928,6,285,2025-03-12,6.0,316
929,21,286,2025-03-09,3.0,317
930,21,286,2025-03-10,4.0,317
931,21,286,2025-03-11,4.0,317
932,21,286,2025-03-12,8.0,317
933,1,287,2025-03-16,6.0,318
934,1,287,2025-03-17,2.0,318
935,1,287,2025-03-18,2.0,318
936,1,287,2025-03-19,2.0,318
937,14,288,2025-03-16,8.0,319
938,14,288,2025-03-17,8.0,319
939,14,288,2025-03-18,6.0,319
940,14,288,2025-03-19,4.0,319
941,13,288,2025-03-16,2.0,320
942,13,288,2025-03-17,7.0,320
943,13,288,2025-03-18,3.0,320
944,13,288,2025-03-19,3.0,320
945,24,289,2025-03-16,2.0,321
946,24,289,2025-03-17,2.0,321
947,24,289,2025-03-18,2.0,321
948,13,289,2025-03-16,8.0,322
949,13,289,2025-03-17,7.0,322
950,13,289,2025-03-18,5.0,322
951,13,290,2025-03-16,6.0,323
952,13,290,2025-03-17,7.0,323
953,13,290,2025-03-18,7.0,323
954,13,290,2025-03-19,7.0,323
955,11,291,2025-03-23,5.0,324
956,11,291,2025-03-24,7.0,324
957,11,291,2025-03-25,8.0,324
958,15,292,2025-03-23,5.0,325
959,15,292,2025-03-24,3.0,325
960,20,292,2025-03-23,3.0,326
961,20,292,2025-03-24,2.0,326
962,20,292,2025-03-25,8.0,326
963,20,292,2025-03-26,6.0,326
964,4,293,2025-03-23,4.0,327
965,4,293,2025-03-24,5.0,327
966,18,293,2025-03-23,4.0,328
967,18,293,2025-03-24,5.0,328
968,18,293,2025-03-25,3.0,328
969,18,293,2025-03-26,7.0,328
970,26,294,2025-03-23,7.0,329
971,26,294,2025-03-24,8.0,329
972,26,294,2025-03-25,5.0,329
973,2,294,2025-03-23,8.0,330
974,2,294,2025-03-24,7.0,330
975,12,295,2025-03-23,7.0,331
976,12,295,2025-03-24,6.0,331
977,12,295,2025-03-25,5.0,331
978,12,295,2025-03-26,8.0,331
979,2,296,2025-03-30,5.0,332
980,2,296,2025-03-31,3.0,332
981,2,296,2025-04-01,3.0,332
982,1,296,2025-03-30,7.0,333
983,1,296,2025-03-31,6.0,333
984,1,296,2025-04-01,7.0,333
985,1,296,2025-04-02,7.0,333
986,19,297,2025-03-30,2.0,334
987,19,297,2025-03-31,5.0,334
988,19,297,2025-04-01,7.0,334
989,19,297,2025-04-02,8.0,334
990,6,298,2025-03-30,5.0,335
991,6,298,2025-03-31,5.0,335
992,6,299,2025-03-30,2.0,336
993,6,299,2025-03-31,2.0,336
994,24,299,2025-03-30,4.0,337
995,24,299,2025-03-31,6.0,337
996,24,299,2025-04-01,8.0,337
997,24,299,2025-04-02,5.0,337
998,21,300,2025-04-06,6.0,338
999,21,300,2025-04-07,2.0,338
1000,4,300,2025-04-06,5.0,339
1001,4,300,2025-04-07,4.0,339
1002,4,300,2025-04-08,2.0,339
1003,4,300,2025-04-09,3.0,339
1004,20,301,2025-04-06,6.0,340
1005,20,301,2025-04-07,3.0,340
1006,13,301,2025-04-06,2.0,341
1007,13,301,2025-04-07,6.0,341
1008,25,302,2025-04-06,5.0,342
1009,25,302,2025-04-07,8.0,342
1010,25,302,2025-04-08,2.0,342
1011,4,302,2025-04-06,5.0,343
1012,4,302,2025-04-07,8.0,343
1013,5,303,2025-04-13,2.0,344
1014,5,303,2025-04-14,7.0,344
1015,5,303,2025-04-15,2.0,344
1016,5,303,2025-04-16,2.0,344
1017,4,304,2025-04-13,7.0,345
1018,4,304,2025-04-14,8.0,345
1019,4,304,2025-04-15,2.0,345
1020,4,304,2025-04-16,3.0,345
1021,19,304,2025-04-13,8.0,346
1022,19,304,2025-04-14,6.0,346
1023,19,304,2025-04-15,2.0,346
1024,19,304,2025-04-16,6.0,346
1025,23,305,2025-04-13,8.0,347
1026,23,305,2025-04-14,5.0,347
1027,23,305,2025-04-15,7.0,347
1028,23,305,2025-04-16,6.0,347
1029,12,306,2025-04-13,8.0,348
1030,12,306,2025-04-14,6.0,348
1031,12,306,2025-04-15,5.0,348
1032,10,307,2025-04-13,8.0,349
1033,10,307,2025-04-14,6.0,349
1034,11,307,2025-04-13,3.0,350
1035,11,307,2025-04-14,5.0,350
1036,11,307,2025-04-15,7.0,350
1037,18,308,2025-04-20,8.0,351
1038,18,308,2025-04-21,5.0,351
1039,14,309,2025-04-20,3.0,352
1040,14,309,2025-04-21,2.0,352
1041,7,309,2025-04-20,5.0,353
1042,7,309,2025-04-21,6.0,353
1043,7,309,2025-04-22,3.0,353
1044,7,309,2025-04-23,6.0,353
1045,4,310,2025-04-20,3.0,354
1046,4,310,2025-04-21,5.0,354
1047,4,310,2025-04-22,2.0,354
1048,4,310,2025-04-23,2.0,354
1049,22,310,2025-04-20,4.0,355
1050,22,310,2025-04-21,8.0,355
1051,22,310,2025-04-22,5.0,355
1052,22,310,2025-04-23,6.0,355
1053,23,311,2025-04-20,2.0,356
1054,23,311,2025-04-21,6.0,356
1055,15,312,2025-04-27,2.0,357
1056,15,312,2025-04-28,7.0,357
1057,15,312,2025-04-29,2.0,357
1058,15,312,2025-04-30,8.0,357
1059,20,312,2025-04-27,4.0,358
1060,20,312,2025-04-28,3.0,358
1061,20,312,2025-04-29,7.0,358
1062,20,312,2025-04-30,5.0,358
1063,15,313,2025-04-27,2.0,359
1064,15,313,2025-04-28,7.0,359
1065,5,313,2025-04-27,5.0,360
1066,5,313,2025-04-28,4.0,360
1067,5,313,2025-04-29,7.0,360
1068,5,313,2025-04-30,2.0,360
1069,2,314,2025-04-27,7.0,361
1070,2,314,2025-04-28,6.0,361
1071,6,314,2025-04-27,8.0,362
1072,6,314,2025-04-28,8.0,362
1073,22,315,2025-04-27,4.0,363
1074,22,315,2025-04-28,4.0,363
1075,22,315,2025-04-29,3.0,363
1076,1,315,2025-04-27,7.0,364
1077,1,315,2025-04-28,5.0,364
1078,1,315,2025-04-29,6.0,364
1079,25,316,2025-05-04,8.0,365
1080,25,316,2025-05-05,3.0,365
1081,25,316,2025-05-06,8.0,365
1082,25,316,2025-05-07,5.0,365
1083,5,316,2025-05-04,2.0,366
1084,5,316,2025-05-05,4.0,366
1085,22,317,2025-05-04,7.0,367
1086,22,317,2025-05-05,4.0,367
1087,22,317,2025-05-06,8.0,367
1088,14,317,2025-05-04,3.0,368
1089,14,317,2025-05-05,8.0,368
1090,14,317,2025-05-06,2.0,368
1091,24,318,2025-05-04,5.0,369
1092,24,318,2025-05-05,2.0,369
1093,23,318,2025-05-04,7.0,370
1094,23,318,2025-05-05,5.0,370
1095,26,319,2025-05-04,5.0,371
1096,26,319,2025-05-05,6.0,371
1097,26,319,2025-05-06,4.0,371
1098,20,319,2025-05-04,8.0,372
1099,20,319,2025-05-05,7.0,372
1100,20,319,2025-05-06,8.0,372
1101,20,319,2025-05-07,8.0,372
1102,15,320,2025-05-11,2.0,373
1103,15,320,2025-05-12,5.0,373
1104,5,321,2025-05-11,4.0,374
1105,5,321,2025-05-12,3.0,374
1106,14,321,2025-05-11,5.0,375
1107,14,321,2025-05-12,2.0,375
1108,14,321,2025-05-13,8.0,375
1109,14,321,2025-05-14,4.0,375
1110,16,322,2025-05-11,6.0,376
1111,16,322,2025-05-12,8.0,376
1112,16,322,2025-05-13,7.0,376
1113,16,322,2025-05-14,5.0,376
1114,8,322,2025-05-11,8.0,377
1115,8,322,2025-05-12,7.0,377
1116,8,322,2025-05-13,8.0,377
1117,1,323,2025-05-18,6.0,378
1118,1,323,2025-05-19,3.0,378
1119,25,323,2025-05-18,2.0,379
1120,25,323,2025-05-19,4.0,379
1121,5,324,2025-05-18,5.0,380
1122,5,324,2025-05-19,4.0,380
1123,5,324,2025-05-20,6.0,380
1124,14,324,2025-05-18,6.0,381
1125,14,324,2025-05-19,8.0,381
1126,8,325,2025-05-18,2.0,382
1127,8,325,2025-05-19,7.0,382
1128,8,325,2025-05-20,6.0,382
1129,20,326,2025-05-18,3.0,383
1130,20,326,2025-05-19,7.0,383
1131,20,326,2025-05-20,6.0,383
1132,15,326,2025-05-18,3.0,384
1133,15,326,2025-05-19,5.0,384
1134,15,326,2025-05-20,3.0,384
1135,15,326,2025-05-21,4.0,384
1136,15,327,2025-05-25,6.0,385
1137,15,327,2025-05-26,5.0,385
1138,15,327,2025-05-27,3.0,385
1139,3,328,2025-05-25,3.0,386
1140,3,328,2025-05-26,5.0,386
1141,3,328,2025-05-27,3.0,386
1142,3,328,2025-05-28,5.0,386
1143,8,328,2025-05-25,2.0,387
1144,8,328,2025-05-26,7.0,387
1145,8,328,2025-05-27,4.0,387
1146,8,328,2025-05-28,7.0,387
1147,11,329,2025-05-25,5.0,388
1148,11,329,2025-05-26,2.0,388
1149,22,329,2025-05-25,3.0,389
1150,22,329,2025-05-26,7.0,389
1151,22,329,2025-05-27,8.0,389
1152,7,330,2025-05-25,3.0,390
1153,7,330,2025-05-26,3.0,390
1154,7,330,2025-05-27,7.0,390
1155,7,330,2025-05-28,4.0,390
1156,12,330,2025-05-25,2.0,391
1157,12,330,2025-05-26,4.0,391
1158,24,331,2025-06-01,5.0,392
1159,24,331,2025-06-02,5.0,392
1160,24,331,2025-06-03,3.0,392
1161,22,331,2025-06-01,5.0,393
1162,22,331,2025-06-02,2.0,393
1163,22,331,2025-06-03,3.0,393
1164,12,332,2025-06-01,4.0,394
1165,12,332,2025-06-02,8.0,394
1166,12,332,2025-06-03,6.0,394
1167,5,333,2025-06-01,7.0,395
1168,5,333,2025-06-02,5.0,395
1169,4,334,2025-06-01,3.0,396
1170,4,334,2025-06-02,2.0,396
1171,4,334,2025-06-03,5.0,396
1172,23,334,2025-06-01,4.0,397
1173,23,334,2025-06-02,7.0,397
1174,23,334,2025-06-03,2.0,397
1175,23,334,2025-06-04,5.0,397
1176,18,335,2025-06-01,8.0,398
1177,18,335,2025-06-02,2.0,398
1178,18,335,2025-06-03,7.0,398
1179,18,335,2025-06-04,5.0,398
1180,11,335,2025-06-01,6.0,399
1181,11,335,2025-06-02,2.0,399
1182,11,335,2025-06-03,3.0,399
1183,15,336,2025-06-08,8.0,400
1184,15,336,2025-06-09,7.0,400
1185,6,337,2025-06-08,5.0,401
1186,6,337,2025-06-09,3.0,401
1187,6,337,2025-06-10,5.0,401
1188,6,337,2025-06-11,8.0,401
1189,4,337,2025-06-08,6.0,402
1190,4,337,2025-06-09,4.0,402
1191,4,337,2025-06-10,2.0,402
1192,4,337,2025-06-11,8.0,402
1193,13,338,2025-06-08,7.0,403
1194,13,338,2025-06-09,3.0,403
1195,13,338,2025-06-10,8.0,403
1196,21,339,2025-06-08,7.0,404
1197,21,339,2025-06-09,7.0,404
1198,21,339,2025-06-10,6.0,404
1199,7,339,2025-06-08,8.0,405
1200,7,339,2025-06-09,3.0,405
1201,25,340,2025-06-08,7.0,406
1202,25,340,2025-06-09,4.0,406
1203,25,340,2025-06-10,7.0,406
1204,25,340,2025-06-11,6.0,406
1205,23,341,2025-06-15,4.0,407
1206,23,341,2025-06-16,5.0,407
1207,23,341,2025-06-17,5.0,407
1208,21,341,2025-06-15,8.0,408
1209,21,341,2025-06-16,6.0,408
1210,22,342,2025-06-15,7.0,409
1211,22,342,2025-06-16,4.0,409
1212,22,342,2025-06-17,5.0,409
1213,1,342,2025-06-15,8.0,410
1214,1,342,2025-06-16,8.0,410
1215,23,343,2025-06-15,3.0,411
1216,23,343,2025-06-16,3.0,411
1217,23,343,2025-06-17,4.0,411
1218,23,343,2025-06-18,7.0,411
1219,4,343,2025-06-15,4.0,412
1220,4,343,2025-06-16,5.0,412
1221,5,344,2025-06-15,5.0,413
1222,5,344,2025-06-16,3.0,413
1223,5,344,2025-06-17,2.0,413
1224,5,344,2025-06-18,6.0,413
1225,9,345,2025-06-15,3.0,414
1226,9,345,2025-06-16,3.0,414
1227,9,345,2025-06-17,2.0,414
1228,25,345,2025-06-15,6.0,415
1229,25,345,2025-06-16,4.0,415
1230,11,346,2025-06-22,7.0,416
1231,11,346,2025-06-23,7.0,416
1232,26,347,2025-06-22,2.0,417
1233,26,347,2025-06-23,5.0,417
1234,26,347,2025-06-24,8.0,417
1235,26,347,2025-06-25,8.0,417
1236,6,348,2025-06-22,7.0,418
1237,6,348,2025-06-23,5.0,418
1238,6,348,2025-06-24,2.0,418
1239,6,348,2025-06-25,5.0,418
1240,19,348,2025-06-22,7.0,419
1241,19,348,2025-06-23,5.0,419
1242,19,348,2025-06-24,5.0,419
1243,19,349,2025-06-22,7.0,420
1244,19,349,2025-06-23,7.0,420
1245,19,349,2025-06-24,2.0,420
1246,19,349,2025-06-25,6.0,420
1247,18,350,2025-06-22,8.0,421
1248,18,350,2025-06-23,3.0,421
1249,18,350,2025-06-24,4.0,421
1250,14,350,2025-06-22,4.0,422
1251,14,350,2025-06-23,5.0,422
1252,14,350,2025-06-24,8.0,422
1253,26,351,2025-06-29,8.0,423
1254,26,351,2025-06-30,6.0,423
1255,26,351,2025-07-01,7.0,423
1256,26,351,2025-07-02,5.0,423
1257,23,351,2025-06-29,7.0,424
1258,23,351,2025-06-30,7.0,424
1259,23,351,2025-07-01,8.0,424
1260,2,352,2025-06-29,6.0,425
1261,2,352,2025-06-30,8.0,425
1262,4,352,2025-06-29,2.0,426
1263,4,352,2025-06-30,5.0,426
1264,4,352,2025-07-01,4.0,426
1265,8,353,2025-06-29,8.0,427
1266,8,353,2025-06-30,2.0,427
1267,8,353,2025-07-01,5.0,427
1268,17,353,2025-06-29,3.0,428
1269,17,353,2025-06-30,6.0,428
1270,17,353,2025-07-01,4.0,428
1271,17,353,2025-07-02,4.0,428
1272,19,354,2025-06-29,3.0,429
1273,19,354,2025-06-30,5.0,429
1274,19,354,2025-07-01,4.0,429
1275,24,355,2025-07-06,6.0,430
1276,24,355,2025-07-07,3.0,430
1277,24,355,2025-07-08,7.0,430
1278,6,355,2025-07-06,2.0,431
1279,6,355,2025-07-07,6.0,431
1280,6,355,2025-07-08,2.0,431
1281,6,355,2025-07-09,5.0,431
1282,20,356,2025-07-06,8.0,432
1283,20,356,2025-07-07,6.0,432
1284,20,356,2025-07-08,7.0,432
1285,20,356,2025-07-09,5.0,432
1286,5,357,2025-07-06,6.0,433
1287,5,357,2025-07-07,5.0,433
1288,5,357,2025-07-08,3.0,433
1289,16,358,2025-07-06,8.0,434
1290,16,358,2025-07-07,3.0,434
1291,16,358,2025-07-08,8.0,434
1292,25,359,2025-07-13,4.0,435
1293,25,359,2025-07-14,7.0,435
1294,25,359,2025-07-15,2.0,435
1295,8,359,2025-07-13,7.0,436
1296,8,359,2025-07-14,8.0,436
1297,8,359,2025-07-15,8.0,436
1298,17,360,2025-07-13,7.0,437
1299,17,360,2025-07-14,2.0,437
1300,17,360,2025-07-15,2.0,437
1301,17,360,2025-07-16,2.0,437
1302,3,361,2025-07-13,5.0,438
1303,3,361,2025-07-14,6.0,438
1304,3,361,2025-07-15,4.0,438
1305,3,361,2025-07-16,7.0,438
1306,14,362,2025-07-20,8.0,439
1307,14,362,2025-07-21,8.0,439
1308,14,362,2025-07-22,3.0,439
1309,14,362,2025-07-23,2.0,439
1310,21,362,2025-07-20,6.0,440
1311,21,362,2025-07-21,4.0,440
1312,21,362,2025-07-22,7.0,440
1313,20,363,2025-07-20,6.0,441
1314,20,363,2025-07-21,6.0,441
1315,8,364,2025-07-20,3.0,442
1316,8,364,2025-07-21,5.0,442
1317,8,364,2025-07-22,6.0,442
1318,26,364,2025-07-20,5.0,443
1319,26,364,2025-07-21,8.0,443
1320,26,364,2025-07-22,8.0,443
1321,1,365,2025-07-27,7.0,444
1322,1,365,2025-07-28,6.0,444
1323,1,365,2025-07-29,6.0,444
1324,3,365,2025-07-27,5.0,445
1325,3,365,2025-07-28,6.0,445
1326,3,365,2025-07-29,4.0,445
1327,3,365,2025-07-30,3.0,445
1328,20,366,2025-07-27,5.0,446
1329,20,366,2025-07-28,5.0,446
1330,20,366,2025-07-29,5.0,446
1331,24,367,2025-07-27,8.0,447
1332,24,367,2025-07-28,6.0,447
1333,24,367,2025-07-29,5.0,447
1334,14,367,2025-07-27,6.0,448
1335,14,367,2025-07-28,7.0,448
1336,14,367,2025-07-29,3.0,448
1337,14,367,2025-07-30,4.0,448
1338,15,368,2025-07-27,3.0,449
1339,15,368,2025-07-28,7.0,449
1340,14,369,2025-07-27,8.0,450
1341,14,369,2025-07-28,4.0,450
1342,14,369,2025-07-29,2.0,450
1343,14,369,2025-07-30,7.0,450
1344,1,370,2025-08-03,2.0,451
1345,1,370,2025-08-04,6.0,451
1346,1,370,2025-08-05,6.0,451
1347,19,370,2025-08-03,2.0,452
1348,19,370,2025-08-04,7.0,452
1349,19,370,2025-08-05,6.0,452
1350,23,371,2025-08-03,3.0,453
1351,23,371,2025-08-04,4.0,453
1352,23,371,2025-08-05,3.0,453
1353,23,371,2025-08-06,3.0,453
1354,1,372,2025-08-03,7.0,454
1355,1,372,2025-08-04,2.0,454
1356,7,373,2025-08-10,7.0,455
1357,7,373,2025-08-11,8.0,455
1358,21,374,2025-08-10,3.0,456
1359,21,374,2025-08-11,2.0,456
1360,21,374,2025-08-12,3.0,456
1361,3,374,2025-08-10,4.0,457
1362,3,374,2025-08-11,6.0,457
1363,3,374,2025-08-12,3.0,457
1364,23,375,2025-08-10,2.0,458
1365,23,375,2025-08-11,4.0,458
1366,10,376,2025-08-10,5.0,459
1367,10,376,2025-08-11,8.0,459
1368,10,376,2025-08-12,6.0,459
1369,10,376,2025-08-13,4.0,459
1370,25,377,2025-08-17,2.0,460
1371,25,377,2025-08-18,7.0,460
1372,25,377,2025-08-19,3.0,460
1373,25,377,2025-08-20,5.0,460
1374,10,378,2025-08-17,7.0,461
1375,10,378,2025-08-18,8.0,461
1376,18,378,2025-08-17,8.0,462
1377,18,378,2025-08-18,8.0,462
1378,18,378,2025-08-19,5.0,462
1379,2,379,2025-08-17,7.0,463
1380,2,379,2025-08-18,7.0,463
1381,2,379,2025-08-19,7.0,463
1382,12,379,2025-08-17,8.0,464
1383,12,379,2025-08-18,6.0,464
1384,12,379,2025-08-19,8.0,464
1385,12,379,2025-08-20,4.0,464
1386,4,380,2025-08-17,7.0,465
1387,4,380,2025-08-18,5.0,465
1388,4,380,2025-08-19,3.0,465
1389,21,380,2025-08-17,5.0,466
1390,21,380,2025-08-18,3.0,466
1391,21,380,2025-08-19,2.0,466
1392,21,380,2025-08-20,3.0,466
1393,1,381,2025-08-17,7.0,467
1394,1,381,2025-08-18,6.0,467
1395,8,382,2025-08-24,8.0,468
1396,8,382,2025-08-25,2.0,468
1397,14,382,2025-08-24,8.0,469
1398,14,382,2025-08-25,2.0,469
1399,14,382,2025-08-26,8.0,469
1400,14,382,2025-08-27,8.0,469
1401,22,383,2025-08-24,8.0,470
1402,22,383,2025-08-25,7.0,470
1403,22,383,2025-08-26,5.0,470
1404,14,383,2025-08-24,3.0,471
1405,14,383,2025-08-25,6.0,471
1406,14,383,2025-08-26,4.0,471
1407,14,383,2025-08-27,8.0,471
1408,23,384,2025-08-24,8.0,472
1409,23,384,2025-08-25,5.0,472
1410,23,384,2025-08-26,3.0,472
1411,13,385,2025-08-31,6.0,473
1412,13,385,2025-09-01,5.0,473
1413,13,385,2025-09-02,3.0,473
1414,13,385,2025-09-03,4.0,473
1415,19,386,2025-08-31,3.0,474
1416,19,386,2025-09-01,5.0,474
1417,19,386,2025-09-02,6.0,474
1418,19,386,2025-09-03,8.0,474
1419,7,386,2025-08-31,5.0,475
1420,7,386,2025-09-01,3.0,475
1421,7,386,2025-09-02,2.0,475
1422,25,387,2025-08-31,8.0,476
1423,25,387,2025-09-01,7.0,476
1424,25,387,2025-09-02,2.0,476
1425,15,387,2025-08-31,6.0,477
1426,15,387,2025-09-01,4.0,477
1427,15,387,2025-09-02,8.0,477
1428,7,388,2025-09-07,3.0,478
1429,7,388,2025-09-08,4.0,478
1430,7,388,2025-09-09,5.0,478
1431,21,389,2025-09-07,6.0,479
1432,21,389,2025-09-08,7.0,479
1433,16,389,2025-09-07,2.0,480
1434,16,389,2025-09-08,7.0,480
1435,16,389,2025-09-09,6.0,480
1436,19,390,2025-09-07,7.0,481
1437,19,390,2025-09-08,8.0,481
1438,6,391,2025-09-07,5.0,482
1439,6,391,2025-09-08,6.0,482
1440,21,391,2025-09-07,8.0,483
1441,21,391,2025-09-08,3.0,483
1442,21,391,2025-09-09,3.0,483
1443,13,392,2025-09-14,4.0,484
1444,13,392,2025-09-15,6.0,484
1445,14,393,2025-09-14,6.0,485
1446,14,393,2025-09-15,7.0,485
